label,cleaned_message
0,depend individu lor e hair dresser say pretti parent say look gong u kaypoh also dunno wat collect
0,ok c ì
0,enjoy watch play footbal basketbal anyth outdoor
0,pleas ask macho price rang want someth new use plu interfu blackberri bold ltgt bb
0,sorri sent blank msg yup tri 2 seriou studi
0,hey check da list da
1,8007 25p 4 alfi moon children need song ur mob tell ur m8 txt tone chariti 8007 nokia poli chariti poli zed 08701417012 profit 2 chariti
0,meant apolog text get drug ltgt night
0,mean februari april ill get place stay dont hustl back forth audit season sinc sister move away harlem
0,goin workout lor muz lose e fat
0,damn poor zac doesnt stand chanc
0,messageno responcewhat happend
0,want tel u one thing u mistak k messag sent
0,yeah right ill bring tape measur fri
0,still chanc search hard get itlet tri
0,meet u work tel shall work tomorrow
0,head straight
1,get offici england poli rington colour flag yer mobil tonight game text tone flag 84199 optout txt eng stop box39822 w111wx å£150
0,thank princess sexi
0,oooh got plenti
0,hui xin da lib
0,big differ ltgt versu ltgt everi ltgt hr
0,make cri stuff happen top everyth els push edg dont underdtand often cri sorri sorri life
0,2 babe feel let 4get itboth tri cheer upnot fit soo muchxxlov u locaxx
0,know hook mean right
1,custom servic announc recent tri make deliveri unabl pleas call 07090298926 reschedul ref9307622
0,wat da model num ur phone
0,he realli skateboard despit fact get thrown wind bandag shit arm everi five minut
1,stop club tone repli stop mix see mytonecomenjoy html term club tone cost gbp450week mfl
0,hous e sky quit dark liao rain got excus 2 run alreadi rite hee
0,sorri left phone upstair ok might hectic would bird one fell swoop date
0,thought didnt see
1,wamma get laidwant real doggin locat sent direct mobil join uk largest dog network txt dog 69696 nownyt ec2a 3lp å£150msg
0,carlo say pick later yeah set
0,hey babe friend cancel still visit
0,per request maangalyam alaipayuth set callertun caller press 9 copi friend callertun
0,hmm ill think ok your forgiven
0,hope get away 7 langport still town tonight
0,want send virtual hug need one
0,probabl still go stuff
0,issu right ill fix tomorrow
0,come peopl
0,senthil group compani apnt 5pm
0,oh realli make air what talent
0,studi ill free next weekend
0,r u yet im wear blue shirt n black pant
0,waiti come ltgt min
0,reach ur home ltgt minut
0,well great weekend
0,langport sorri ill probabl bed 9pm suck ill xma go2sri lanka
0,frnd juz wordnot mere relationshipit silent promis say wherevr whenevr forevr gudnyt dear
0,huh 6 also cannot mani mistak
0,ha u ju ate honey ar sweet
0,im turn phone mom tell everyon cancer sister wont stop call hurt talk cant put see u u get home love u
0,honey sweetheart darl sexi bun sugar plum loverboy miss boytoy smack ass go gym
0,thank love rock
0,yeah imma come caus jay want drug
0,ok thanx take care
0,yup thk u oso bore wat
0,came look flat seem ok 50 away alot wiv work got woman come 630
0,moji inform save live thank
1,nokia 7250i get win free auction take part send nokia 86021 hgsuite3422land roww1jhl 16
0,who class
0,hey r ì still onlin ive finish format
0,great attract brotha
1,promot number 8714714 ur award citi break could win å£200 summer shop spree everi wk txt store 88039 skilgm tscs087147403231winawkage16 å£150perwksub
0,stupidit possibl
0,cant pick phone right pl send messag
0,lol happen vega stay vega
0,hello hello hi lou sorri took long 2 repli left mobil friend lancast got bak neway im sorri couldnåõt make ur båõday 2 hun
0,use soc use home ìï dunno 2 type word ar
0,dad say hurri hell
0,wake ltgt morn
0,get class bsn like ltgt minut know advis
0,great shoot big load get readi
0,ill meet lobbi
0,still come tonight
0,happen dear tell
0,sir wait call free pleas call
0,movi laptop
0,text finish long time ago shower eryth
0,ok im sure time finish tomorrow wanna spend even co would vewi vewi lubli love xxx
0,hello per request ltgt rs5 transfer
0,tirupur call da
1,winner special select receiv å£1000 cash å£2000 award speak live oper claim call 087147123779am7pm cost 10p
0,sbut luck2 catch put
0,noe ì specifi da domain nusstu ìï still sch
0,ohi ask fun hahatak care ì
0,shall get pouch
0,hey loverboy love tell look pictur ach feel leg fuck want need crave
0,boy sweet word left morn sigh goe day love start studi
0,kent vale lor ìï wait 4 ar
0,ok good make money
0,read gud habit nan bari hudgi yorg pataistha ertini kano
0,aight still want get money
1,free top rington sub weekli ringtoneget 1st week freesend subpoli 816183 per weekstop sms08718727870
0,okok okthenwhat ur today plan
0,town v import
0,sorri pa dont knw ru pa
0,wat u
0,meet ì rite ill go home lor ì dun feel like comin ok
0,oh get paid outstand one commerci hasbroin august made us jump mani hoop get paid still
0,lateso call tomorrow morningtak care sweet dreamsu meummifyingby
0,network technic support associ
0,im gonna rip uteru
0,cool like swim pool jacuzzi hous
1,thank rington order refer number x49 mobil charg 450 tone arriv pleas call custom servic 09065989182 colourredtextcolourtxtstar
0,yeah gang readi
0,blank blank wat blank lol
0,im movi collect car oredi
0,left alreadi orchard
1,hi 2night ur lucki night uve invit 2 xchat uk wildest chat txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yr
0,noth splwat abt u whr ru
0,chikku nt yet ya im free
0,aldrin rakhesh ex rtm herepl callurg
0,search 4 happi 1 main sourc unhappi accept life way come u find happi everi moment u live
0,im home pleas call
0,guess could good excus lol
0,isnt frnd neces life imagin urself witout frnd hwd u feel ur colleg watll u wth ur cell wat abt function thnk abt event espel care miss amp irrit u 4wrd dearlov frnd wthout u cant live jst takecar goodmorn
0,gud mrng dear hav nice day
0,old orchard near univ
0,4 taco 1 raja burrito right
0,itû÷ å£6 get ok
0,how street end librari walk
0,plz note anyon call mobil co amp ask u type ltgt ltgt disconnect callcoz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verifi cnn ibn
0,stop get ice cream go back
0,stitch trouser
0,da vijay go talk jaya tv
1,22 146tf150p
0,hey im bore im think u wat r u
0,nah wednesday bring mini cheeto bag
0,nobodi name peni girl name stori doesnt add
0,aight let know your gonna around usf
0,im lip sync shangela
0,ìï neva tell noe im home da aft wat
0,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend
1,dear voucher holder 2 claim 1st class airport loung pass use holiday voucher call 08704439680 book quot 1st class x 2
0,buzz hey love think hope day goe well sleep miss babe long moment togeth againlov smile
0,haha sound crazi dunno tahan anot
0,u earli
0,ya one slow poo
1,bloomberg messag center 447797706009 wait appli futur httpcareer bloombergcom
0,im gloucesterroad uup later
0,yesher tv alway avail work place
1,ye place town meet excit adult singl uk txt chat 86688 150pmsg
0,lol ouch wish id stay bit longer
0,god ask forgiv littl child gave love repli
0,well join ltgt bu
0,ask keep one mayb that didnt get messag sent glo
1,free 1st week no1 nokia tone 4 ur mob everi week txt nokia 8007 get txting tell ur mate wwwgetzedcouk pobox 36504 w45wq norm150pton 16
0,ki send ltgt min
0,would smoke help us work difficult time
1,someon u know ask date servic 2 contact cant guess call 09058095107 reveal pobox 7 s3xi 150p
0,yesmum lookin strong
0,sir goodmorn free call
0,call
0,gr8 see messag r u leav congrat dear school wat r ur plan
0,love girl offic may wonder smile sore
0,hi wlcome back wonder got eaten lion someth noth much
0,uncl timi help clear car
0,came hostel go sleep plz call class hrishi
0,ok bag
0,hi spoke maneesha v wed like know satisfi experi repli toll free ye
0,ok lor msg b4 u call
1,mila age23 blond new uk look sex uk guy u like fun text mtalk 6986618 30pptxt 1st 5free å£150 increment help08718728876
0,fishrman woke earli mrng dark wait amp found sack ful stone strtd throwin thm in2 sea 2 pass time atlast ju 1stone sun rose amp found tht r nt stone diamond moraldont wake earli mrng good night
1,claim 200 shop spree call 08717895698 mobstorequiz10ppm
0,ur physic get
0,dear friend sorri late inform today birthday love arpraveesh detail log face book see number ltgt dont miss delici treat
0,r ì go send
0,onlin transact
0,dear got train seat mine lower seat
0,let know need anyth els salad desert someth mani beer shall get
0,wat r u
0,whore unbeliev
1,want funk ur fone weekli new tone repli tones2u 2 text wwwringtonescouk origin n best tone 3gbp network oper rate appli
0,sure dont mean get
0,love know feel make belli warm wish love shall meet dream ahmad ador kiss
1,twink bear scalli skin jock call dont miss weekend fun call 08712466669 10pmin 2 stop text call 08712460324nat rate
0,love want flood pretti pussi cum
0,hey angri repli dr
0,short cute good person
0,also rememb bead dont come ever
0,thread wishlist section forum ppl post nitro request start last page collect bottom
0,first time histori need comfort luxuri sold price india onionr ltgt petrolr ltgt beerr ltgt shesil ltgt
0,feb ltgt love u day send di ur valu frnd evn 3 come back ull gt marri person u luv u ignor di u lose ur luv 4 evr
0,actual nvm got hella cash still ltgt ish
1,tri contact repli offer video handset 750 anytim network min unlimit text camcord repli call 08000930705
0,ok least armand still around
0,da happi sit togeth na
0,yup song bro creativ neva test qualiti said check review onlin
0,dude fakemi frnd got money tht im reffer uif u member wit mail link u vl credit ltgt rs il geti ltgt rsi draw acc wen ltgt rs
0,dude makin weirdi browni sister made awesom cooki took pic
1,urgent tri contact last weekend draw show å£900 prize guarante call 09061701851 claim code k61 valid 12hour
0,pl dont restrict eat anythin like next two day
0,mm ask come enough
0,funer home audrey dad
0,aight text address
0,excel wish togeth right
0,yep fine 730 830 ice age
0,pl wont beliv godnot jesu
0,dunno wat get 4
0,yet chikkuk wat abt tht guy stop irrit msging u
0,long take get
0,number vivek
1,74355 xma iscom ur award either å£500 cd gift voucher free entri 2 r å£100 weekli draw txt music 87066 tnc
0,sorri brah finish last exam
0,got arrest possess shit lttimegt pm
0,right though cant give space want need realli start becom issu go suggest set definit move outif im still greec mayb readi
0,normal
0,pleas protect ethreat sib never ask sensit inform like passwordsatmsm pin thru email never share password anybodi
0,miss much im despar record messag left day listen hear sound voic love
0,hi im alway onlin yahoo would like chat someday
0,goodmorningmi grandfath expiredso leav today
1,congratul u claim 2 vip row ticket 2 c blu concert novemb blu gift guarante call 09061104276 claim tsc wwwsmsconet costå£375max
0,yuou work get pc mom find spot would work need
0,sure ill see come bit
0,agre stop thinkin ipad pleas ask macho question
0,let pool money togeth buy bunch lotto ticket win get ltgt u get ltgt deal
0,ok
0,askd u question hour answer
0,watch tv lor nice one like lor
0,im think chennai forgot come auction
0,ì come n pick 530 ar
0,earli bird purchas yet
0,went pay rent go bank authoris payment
0,erm û ill pick 645pm thatll give enough time get park
0,hey mate how u honeydid u ave good holiday gimmi de gossx
0,howz painit come todaydo said ystrdayic medicin
0,chile pleas ltdecimalgt hour drive come time sublet febapril audit season
0,ye ammaelif take lot turn sit tri hold steer
0,yeah that thought lemm know anyth goin later
0,mmmm cant wait lick
